rowID,Name,Profile Link,Investor Type,Investment Areas,Typical Investment,Funding Stage
cd594e5b-f214-499d-b778-62e29cd2b66b,NPIF – Mercia Equity Finance,https://www.eu-startups.com/investor/npif-mercia-equity-finance/,VC Firm,"Financial Services, Venture Capital",€1.5M-€3M,Series A/B
da977d45-bf20-4a07-acdf-782e0355d812,QUBIS Innovation Fund,https://www.eu-startups.com/investor/qubis-innovation-fund/,VC Firm,"Tag Management, Email Hosting Service, Web Servers, Website Optimization, Image and Video Services, Productivity, Social Sharing, Geolocation, Analytics, Google Tag Manager, Microsoft Exchange Online, Nginx, Outlook , Typekit, Youtube, Microsoft Office 365, Vimeo",€1.5M-€3M,Pre-Seed / Seed
19428aaa-d3cf-459d-a950-c5c2c9f9f73a,QUBIS,https://www.eu-startups.com/investor/qubis/,VC Firm,"CleanTech, Finance, Financial Services, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
201442c8-6a92-4e03-97d6-a5f269425654,Foresight Group,https://www.eu-startups.com/investor/foresight-group/,VC Firm,"Energy Efficiency, Finance, Financial Services, Infrastructure, Renewable Energy, Venture Capital",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
76c680cf-a378-4cb4-9899-72891800f9ab,Black Swan Equity Partners LLP,https://www.eu-startups.com/investor/black-swan-equity-partners-llp/,VC Firm,"Finance, Financial Services, Venture Capital",Above €3M,Series A/B
99b123de-c626-4d5c-a70f-5e4d1caf8cf0,Sdcl Energy Efficiency Income Trust,https://www.eu-startups.com/investor/sdcl-energy-efficiency-income-trust/,VC Firm,"Energy, Funding Platform",Above €3M,"Series A/B, Series C & Beyond"
5133f74e-c941-402f-902e-554eaef8675a,AP Ventures,https://www.eu-startups.com/investor/ap-ventures/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional Services, Financial Services, B2C, B2B",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
fa535668-5049-48a7-8378-b88c767b4359,Fidelity International Strategic Ventures,https://www.eu-startups.com/investor/fidelity-international-strategic-ventures/,VC Firm,Fintech businesses and Technologies,Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
6e0a4d4d-9356-436a-b541-515ca2b8ea99,Eterna Capital,https://www.eu-startups.com/investor/eterna-capital/,VC Firm,"Blockchain, Finance, Financial Services",€100k-€1.5M,Pre-Seed / Seed
aa530643-cb39-4ae1-bfca-a22f58ffb860,Eka Ventures,https://www.eu-startups.com/investor/eka-ventures/,VC Firm,"Technology companies , Health ,Venture Capital",€100k-€1.5M,Pre-Seed / Seed
175f7e73-087e-4077-9e22-1591eb7a7ae3,Hearst’s Financial Venture Fund,https://www.eu-startups.com/investor/hearsts-financial-venture-fund/,VC Firm,"Administrative Consulting, Consulting, Professional Services, Agency, Consulting & Professional Services, Information Technology & Services",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
511d00f4-de6a-4a98-b931-d1ac40b9e5ab,Eight Roads Ventures,https://www.eu-startups.com/investor/eight-roads-ventures/,VC Firm,"B2B Software, FinTech, HealthTech, Consumer",Above €3M,"Series A/B, Series C & Beyond"
471a940f-78a5-4b94-a84e-234e1a3fb80c,Metdist,https://www.eu-startups.com/investor/metdist/,VC Firm,"Communities, Leisure",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
3c1a0f9e-3845-46bf-ac81-93f5594ae6f8,Abingworth,https://www.eu-startups.com/investor/abingworth/,VC Firm,"Biotechnology, Health Diagnostics, Medical, Medical Device",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
65fe5aad-1b54-4b97-852f-ee928ceb7af6,O2h Ventures,https://www.eu-startups.com/investor/o2h-ventures/,VC Firm,"Medical innovations , Healthcare , Medical science",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
7e3adb19-4bf5-4d82-ac18-9895e731f94f,Chalfen Ventures,https://www.eu-startups.com/investor/chalfen-ventures/,VC Firm,"Venture capital , Software startups",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
01ffd619-c630-43b2-aeb9-c1166852f783,Redrice Ventures,https://www.eu-startups.com/investor/redrice-ventures/,VC Firm,"Venture capital , Consumer brands ,Technology companies",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
23afb6aa-24a1-42a0-8412-66f6166d4a14,Noa Capital,https://www.eu-startups.com/investor/noa-capital/,VC Firm,"Financial Services , Consumer Services ,Healthcare Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
dc832312-158a-4cf8-9575-fd876ddd6113,Hash CIB,https://www.eu-startups.com/investor/hash-cib/,VC Firm,"Financial Services, Impact Investing, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
bb225aac-acee-4263-a563-36c0243713cc,ETFS Capital,https://www.eu-startups.com/investor/etfs-capital/,VC Firm,"Venture Capital, Investment, Private Equity, Financial Services, Asset Management, Capital Management, FinTech, Research & Innovation, Crypto, Financial Advisers, Financial Investment",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
8d271ec7-7427-424b-bf21-c6261838135d,Luminous Ventures,https://www.eu-startups.com/investor/luminous-ventures/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Venture Capital, B2C, B2B",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
9a0c23c6-a249-4712-8eac-aee8c02e2664,SIS Ventures,https://www.eu-startups.com/investor/sis-ventures/,VC Firm,"Venture Capital, Private Equity, Financial Services, Asset Management, Capital Management, Research & Innovation, Crypto, Asset management, Financial markets infrastructure, Capital markets infrastructure, Digital assets",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
6bbba8d2-3966-45b5-a3cd-b68ff8c1b5c8,Impact X Capital Partners,https://www.eu-startups.com/investor/impact-x-capital-partners/,VC Firm,"Venture Capital, Investment Management, Financial Contracts, Investing, Finance, InsuranceTechnology, Media and Entertainment, Health and Wellness, Health and Wellness, Education,",€100k-€1.5M,Pre-Seed / Seed
9286500f-deff-4dc5-9812-48333b180e3e,Kathaka,https://www.eu-startups.com/investor/kathaka/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Professional Services, Scientific Technical Services Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
f4eddbc0-7ff6-4d99-9b2b-eae0fc2be770,InReach Ventures,https://www.eu-startups.com/investor/inreach-ventures/,VC Firm,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Software, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
3d42f9fe-d140-4ac0-a8c7-b3e9bf0d9f1e,"Rise, A Barclays Company",https://www.eu-startups.com/investor/rise-a-barclays-company-2/,VC Firm,"Communities, Financial Services, Incubators",€100k-€1.5M,Pre-Seed / Seed
09c9e340-d237-4614-9089-d891f509bb73,"Rise, A Barclays Company",https://www.eu-startups.com/investor/rise-a-barclays-company/,VC Firm,"Communities, Financial Services, Incubators",€100k-€1.5M,Pre-Seed / Seed
c360ac59-ea86-42b3-832e-9308f1c792e6,PactVC,https://www.eu-startups.com/investor/pactvc/,VC Firm,"Finance, Financial Services, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
4521174c-e6fa-47f5-9acc-d81699761df4,Kiko Ventures,https://www.eu-startups.com/investor/kiko-ventures/,VC Firm,"Venture Capital, Cleantech, Climate Tech, Regenerative Technologies, Renewable Energy, Carbon Capture",Above €3M,"Series A/B, Series C & Beyond"
07b06396-1630-4342-bfc8-8eab904b666d,Crane Venture Partners,https://www.eu-startups.com/investor/crane-venture-partners/,VC Firm,"Finance, Financial Services, FinTech, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
2abdee99-cea0-4938-bef7-0309df5c6892,Coral Reef IO,https://www.eu-startups.com/investor/coral-reef-io/,VC Firm,"Investing, Venture Capital, Private Equity, Technology, Investment,Insurance,Finance,Financial Contracts",€100k-€1.5M,Pre-Seed / Seed
60de5d77-3bc3-4fc9-a7b6-f0e0ec6a820c,Expand Venture,https://www.eu-startups.com/investor/expand-venture/,VC Firm,"Investment Management, Financial Services, Investment, FinTech, Venture Capital ,Private Equity, Insurance,Finance,Investing,Financial Contracts",Above €3M,Pre-Seed / Seed
0dc52dba-6fa7-4a73-9c77-2b92014d7931,Oxford Science Enterprises,https://www.eu-startups.com/investor/oxford-science-enterprises/,VC Firm,"Asset Management, Business Development, Finance, Higher Education, Life Science, Venture Capital",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
8c710b02-df83-4c19-8df3-e3e445c82770,Dementia Discovery Fund,https://www.eu-startups.com/investor/dementia-discovery-fund/,VC Firm,"Biotechnology, Life Science, Neuroscience, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B"
92748c6a-7ae9-4176-b8a7-53666e7da6ee,Growthdeck,https://www.eu-startups.com/investor/growthdeck/,VC Firm,"Financial Contracts, Investing, Finance ,Insurance, Financial, Investment ,Consulting & Professional Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
99aa1e03-055d-4a6e-b12e-6f8dbbd44dca,Kindred Capital,https://www.eu-startups.com/investor/kindred-capital/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Venture Capital, B2C, Marketplace, B2B",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
59201c8c-edfe-41bb-8f58-02da85b692cf,Greyhound Capital,https://www.eu-startups.com/investor/greyhound-capital/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Financial Advisers, Consulting & Professional Services, Financial Services",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
94cde461-09c3-4a1c-a31d-223234e7b1a2,Pi Labs,https://www.eu-startups.com/investor/pi-labs-2/,Accelerator,"Finance, Innovation Management, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
0cc7f27b-4ef4-4f50-851f-5bf1d4720492,Aviva Ventures,https://www.eu-startups.com/investor/aviva-ventures/,VC Firm,"Insurance, Financial Services, Health, Investing, Savings & Investing, Insurance, Asset Management, Employee Management, Assistance Services Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
d9374664-0e57-4ac0-979a-5b02cc0a4250,Isomer Capital,https://www.eu-startups.com/investor/isomer-capital/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Financial Advisers",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
c98e4cbf-e9fa-4936-bce5-26d4e3343438,Aser Ventures,https://www.eu-startups.com/investor/aser-ventures/,VC Firm,"Blockchain, Digital Marketing, Media and Entertainment, Sports",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
1b412394-f218-451c-b46b-1fe7b1924697,Velocity Capital Advisors,https://www.eu-startups.com/investor/velocity-capital-advisors/,VC Firm,"Finance, Financial Services, Information Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
b9b3ea76-9a43-48e4-b7bd-7626ac82a69c,Transition,https://www.eu-startups.com/investor/transition/,VC Firm,"Climate Technology, Energy Transition, Sustainable Solutions, Carbon Reduction Technologies, Renewable Energy",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
a76d4456-6c93-4ea4-a9ca-7340adb3f33b,CyLon Ventures,https://www.eu-startups.com/investor/cylon-ventures/,VC Firm,"Cloud Security, Cyber Security, Network Security",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
a91090cd-e39b-49ce-aa61-c1dbe5084b5c,RYSE Asset Management,https://www.eu-startups.com/investor/ryse-asset-management/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional Services ,Financial Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
522f0a2f-c881-411b-87d4-31fecef8c307,01Ventures,https://www.eu-startups.com/investor/01ventures/,VC Firm,"Venture Capital, Private Equity, Technology, Automation, Startup Funding, Agribusiness ,Financial Contracts, Investing, Finance, Insurance",€100k-€1.5M,Pre-Seed / Seed
12a0c6e2-3121-4526-bfe3-cbab2d7ae127,Venturian Funding & Investment Group,https://www.eu-startups.com/investor/venturian-funding-investment-group/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, B2B, Marketplace",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
9b742fd2-fa5a-440b-9fbd-58b3f2a7c0a6,AIV Capital,https://www.eu-startups.com/investor/aiv-capital/,VC Firm,"Private Equity, Venture Capital, Mid-Market, Lower-Mid-Market, Industrials, Healthcare, Pharmaceuticals, Financial Services, Consumer, Business Services, Sustainability, Technology, Hospitality, Education, Retail, Media, Telecom, Energy",€1.5M-€3M,"Series A/B, Series C & Beyond"
e717b0ee-040c-4f86-95f8-61d01ca014f0,Break Off Capital,https://www.eu-startups.com/investor/break-off-capital/,VC Firm,"Investing, Venture Capital, Private Equity, Biotechnology, Computer Science, Autonomous Vehicles, Renewable and Alternative Energy, Tech Innovation, Financial Contracts,Insurance, Insurance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
5f91d3be-03ca-4443-9fc7-ed77f719767c,QVentures,https://www.eu-startups.com/investor/qventures/,VC Firm,"Angel Investment, Finance, Financial Services, Funding Platform, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
977d4cb2-d369-4a0c-976c-dc839da196d5,GALLOS Technologies,https://www.eu-startups.com/investor/gallos-technologies/,VC Firm,"Security Technology, AI, Big Data Aggregation, Digital Defense Capabilities",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
f819490c-8820-45b3-982d-d66ce3ac9b58,Future Matters Venture Capital,https://www.eu-startups.com/investor/future-matters-venture-capital/,VC Firm,"Finance, Financial Services, Internet of Things, Renewable Energy, Venture Capital, Waste Management",€100k-€1.5M,Pre-Seed / Seed
d3e923e7-1f6c-4a38-9be6-82594305837d,Archangel Ventures,https://www.eu-startups.com/investor/archangel-ventures/,VC Firm,"Early Stage Companies, Australian Startups, Technology Founders, High Growth Opportunities",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
503f3f0a-7dc9-4559-a2ad-be3881dda0db,Yarrow Capital,https://www.eu-startups.com/investor/yarrow-capital/,VC Firm,"Renewable Energy, Health Technology, Sustainable Agriculture, Clean Water Technology, Circular Economy Solutions",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
c26d0029-8d24-4b74-ad12-e49593381537,NJF Capital,https://www.eu-startups.com/investor/njf-capital/,VC Firm,"AgTech, Blockchain, Cryptocurrency, Financial Services, Life Science",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
7eb37d4e-7191-422d-860e-ca9b03424f1a,Blume Equity,https://www.eu-startups.com/investor/blume-equity/,VC Firm,"Sustainable Food & Agriculture, Clean Energy, Circular Economy, Health & Wellbeing",Above €3M,"Series A/B, Series C & Beyond"
62db0168-3ac5-40eb-bcfc-9ac616723e7e,Leela Capital,https://www.eu-startups.com/investor/leela-capital/,VC Firm,"Technology, Healthcare, Consumer goods, Financial services, Real estate",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
5d139127-d3e9-4250-92e3-de42c17c7ece,Carpathian Partners LLP,https://www.eu-startups.com/investor/carpathian-partners-llp/,VC Firm,"Central & Eastern European Technology Companies, Global Ambitions, Expansion Capital",Above €3M,Series A/B
c7dba7b1-0101-4158-91d5-56654e2e74dd,Regenerate Ventures,https://www.eu-startups.com/investor/regenerate-ventures/,VC Firm,"Agricultural Innovation, Planet Health, Society Impact, Future Climate Solutions",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
a2c0fd1f-1467-4047-b43e-652bfe6b2191,Raw Ventures,https://www.eu-startups.com/investor/raw-ventures/,VC Firm,"Finance, Venture Capital, Biotech, Medtech, MediaTech, Agrotech, Fintech",€100k-€1.5M,Pre-Seed / Seed
d2e27811-3644-4196-b35e-5a9aa0dd9bec,Plural,https://www.eu-startups.com/investor/plural/,VC Firm,"Business Development, Financial Services, Information Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
3e1da0ac-ea8a-4d57-8ac1-69afbdc1a335,Tyson & Blake,https://www.eu-startups.com/investor/tyson-blake/,VC Firm,"Business Development, Financial Services, Health Care, Internet, Media and Entertainment, Natural Resources",€100k-€1.5M,Pre-Seed / Seed
afa4a0f1-314f-49d2-b875-6643670a0fef,Axiom Equity,https://www.eu-startups.com/investor/axiom-equity/,VC Firm,"High-growth, B2B SaaS companies, Technology Companies, Flexible deal structures (minority or majority)",Above €3M,Series C & Beyond
db4a40f3-5910-4948-aa07-5b8719c8ec9d,4BIO Capital,https://www.eu-startups.com/investor/4bio-capital/,VC Firm,"Genetics, Beiotech, Gene Therapy, Cell Therapy, RNA-based, Therapy, Targeted Therapies, Microbiome",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
fe6c6d8f-3c46-4491-bf53-6bb264c4bdf8,KM Capital,https://www.eu-startups.com/investor/km-capital/,VC Firm,"Early-stage disruptive Businesses, Technology sector, eCommerce Platforms, Fast-scaling businesses, Corporate finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
a31125ae-d68f-44c6-bd2c-e23c27747ab5,Schenker Ventures,https://www.eu-startups.com/investor/schenker-ventures/,VC Firm,"Logistics, Supply Chain Management, Early-Stage Ventures, Innovative Startups, Industry-Disruptive Technologies",Above €3M,Series A/B
31771a21-8d95-41f6-9e39-9cdd80652a7b,MOHARA,https://www.eu-startups.com/investor/mohara/,VC Firm,"Consulting, Finance, Financial Services, Information Technology, Internet, Mobile, Software, Venture Capital, Web Design, Web Development",€100k-€1.5M,Pre-Seed / Seed
74f937c4-8a16-483d-a27e-4c0047382625,Monograph Capital,https://www.eu-startups.com/investor/monograph-capital/,VC Firm,"Life Sciences, Medical Expertise, Pharma Relationships, Health Outcomes, Biotechnology, Academic Research, Laboratory Services, Consulting & Professional Services, Venture Capital",Above €3M,Series A/B
9ae78ce4-26b1-4e8c-bde6-3d1812403312,Mosaic Ventures,https://www.eu-startups.com/investor/mosaic-ventures/,VC Firm,"Venture Capital, Financial Contracts, B2B SaaS, Marketplaces & Commerce, Investing",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
7212a14d-fb3c-4e6a-b8e3-34307acf522a,Volution,https://www.eu-startups.com/investor/volution/,VC Firm,"FinTech, SaaS, Software, Venture Capital",€1.5M-€3M,"Series A/B, Series C & Beyond"
d871c6e9-4a9f-4bab-863b-72721bf9eeb6,Station12,https://www.eu-startups.com/investor/station12/,VC Firm,"Financial Contracts, Finance, Insurance, Marketing, Consulting, Professional Services, Agency, Venture Capital sports, entertainment, immersive experiences, and knowledge sectors",€100k-€1.5M,Pre-Seed / Seed
a38d5fe3-4f4a-481e-a461-d8271d43da1e,Calendula Ventures,https://www.eu-startups.com/investor/calendula-ventures/,VC Firm,"Financial Services, Software",€1.5M-€3M,Series A/B
6aec5a4a-dd07-4c0f-8e94-dccd1f4a2499,Pledge Ventures,https://www.eu-startups.com/investor/pledge-ventures-2/,VC Firm,"Finance, Financial Services, Venture Capital",Above €3M,"Series A/B, Series C & Beyond"
9e69aba6-f5ce-42b2-a8eb-7021d28d144a,JI Ventures,https://www.eu-startups.com/investor/ji-ventures/,VC Firm,"Blockchain, Cryptocurrency, Web3",€1.5M-€3M,Series A/B
3e1850ed-958a-4115-b19f-6b17bbf9148e,Eos,https://www.eu-startups.com/investor/eos/,VC Firm,"Industrial Engineering, Innovation Management, Professional Networking, Technical Support",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
4289815b-1320-45bb-8f78-143a2ec923c8,Felix Capital,https://www.eu-startups.com/investor/felix-capital/,VC Firm,"Consulting, Finance, Financial Services, FinTech, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
5255df14-7337-4aaf-aecb-333dce99ac2a,Urriellu Ventures,https://www.eu-startups.com/investor/urriellu-ventures/,VC Firm,"Environment, Energy Efficiency, Health-Tech, Bio-Tech",€100k-€1.5M,Pre-Seed / Seed
6ee0345a-df6f-4232-8770-03687f502fc8,7percent Ventures,https://www.eu-startups.com/investor/7percent-ventures/,VC Firm,"Venture Capital, Computer Vision, E-Commerce, AR/VR, Video & Imaging, Quantum Computing, Future Compute, Hardware",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
7fd8842a-24b3-4fef-89b8-d7a1074c8c79,Halkin Private Capital,https://www.eu-startups.com/investor/halkin-private-capital/,VC Firm,"Finance, Impact Investing, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
50db8fe7-85d4-4443-a4c8-4c5e939f3007,Anotherway Ventures,https://www.eu-startups.com/investor/anotherway-ventures/,VC Firm,"Purposeful Brands, Talented Founders, Profitable Business Models, Early-Stage Startups",€100k-€1.5M,Pre-Seed / Seed
4f6c36d3-a9a0-4d05-89a9-bad8588093ee,Salica,https://www.eu-startups.com/investor/salica/,VC Firm,"Finance, Healthcare, Sustainability, Productivity, Fund investments",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
c1be1d1c-e277-4d13-80bb-9f4f88913137,Mercia Ventures,https://www.eu-startups.com/investor/mercia-ventures-2/,VC Firm,"Venture Capital, Private Equity, Debt Finance, Early-Stage Technology, University Spinout",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
a4f3bcb9-7719-4016-bd0c-a947ff2211ad,Mercia Ventures,https://www.eu-startups.com/investor/mercia-ventures/,VC Firm,"Venture Capital, Private Equity, Debt Finance, Early-Stage Technology, University Spinout",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
578909a4-01c8-4571-bd83-fdf5a65c54e7,Twin Path Ventures,https://www.eu-startups.com/investor/twin-path-ventures/,VC Firm,"Pre-Seed AI-First Startups, Computing, Healthcare, Agriculture, Innovative Technologies",€100k-€1.5M,Pre-Seed / Seed
fd98bbb5-886b-4072-a547-26446a156c2c,Dan Ventures,https://www.eu-startups.com/investor/dan-ventures/,VC Firm,"Finance, Financial Services, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
dbfcdcdb-e8a7-42c5-9719-b9bc98137630,Climate Investment,https://www.eu-startups.com/investor/climate-investment/,VC Firm,"Natural Resources, Oil and Gas, Renewable Energy, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
909cfd13-40e2-4164-b2d4-7c3f766ea5c2,UFP Fintech,https://www.eu-startups.com/investor/ufp-fintech/,VC Firm,"Special Situations Advisory, Private Equity and Credit, Structured Products, Corporate Finance, Debt and Equity Capital Markets",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
1cd91ec4-9977-4a13-aa9f-f8872cec82df,Illuminate Financial,https://www.eu-startups.com/investor/illuminate-financial/,VC Firm,"B2B, Enterprise Software, Financial Services, FinTech, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
76264060-8337-413d-b987-6e40b96d92f6,G1 Ventures,https://www.eu-startups.com/investor/g1-ventures/,VC Firm,"Banking, Blockchain, Cryptocurrency, FinTech, Payments",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
9ce18351-34dd-4033-b560-458d8c448fa6,Spaceship,https://www.eu-startups.com/investor/spaceship/,VC Firm,"Space Exploration, Space Technology, Decentralized Autonomous Organizations (DAOs), Blockchain-Based Space Initiatives",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
7473696b-4b8d-4028-912a-dc704401aad2,Techstart Ventures,https://www.eu-startups.com/investor/techstart-ventures/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Venture Capital, B2C",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
d5cdd1d6-6686-4dce-8868-5afabcdf617a,Portfolio Ventures,https://www.eu-startups.com/investor/portfolio-ventures/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Financial Advisers",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
021bd95b-f46c-4fb8-bbcd-06bcdac49344,NEON Adventures,https://www.eu-startups.com/investor/neon-adventures/,VC Firm,"Finance, Property Management, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
4937041c-e6b5-414a-9192-72bc6061efa8,Worth Capital,https://www.eu-startups.com/investor/worth-capital/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional, Services",€100k-€1.5M,Pre-Seed / Seed
bac71133-42c3-42fb-9cd5-e077bfc332ef,Technology Venture Partners,https://www.eu-startups.com/investor/technology-venture-partners/,VC Firm,"Venture Capital, Financial Contracts, Investing, Finance, Insurance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
febeb667-8e26-49b7-a684-36f8291f376d,Yuvidigital Worldwide,https://www.eu-startups.com/investor/yuvidigital-worldwide/,VC Firm,"Artificial Intelligence (AI), Web 3.0, Healthcare, Climate Tech, Space Tech, Fintech, Electric Vertical Take-Off and Landing (VTOL) Aircraft",€100k-€1.5M,Pre-Seed / Seed
564aa155-b249-4e50-9641-62d642b9151f,Smart Anchor Ventures,https://www.eu-startups.com/investor/smart-anchor-ventures/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional Services, Investment, Management",€1.5M-€3M,Pre-Seed / Seed
0688b0bd-aaad-4235-927d-5a72cdae0668,Osney Capital,https://www.eu-startups.com/investor/osney-capital/,VC Firm,"Financial Services, Information Technology, Internet, Software",€1.5M-€3M,Pre-Seed / Seed
4455b153-4654-4f53-8076-8d38d2e8d7a2,Forward Momentum,https://www.eu-startups.com/investor/forward-momentum/,VC Firm,"Technology, Sustainable Living, Blockchain, Digital Assets, Start-ups, Scale-up",€100k-€1.5M,Pre-Seed / Seed
de2cc331-7867-4651-a62b-423391927149,MENA Technology Fund,https://www.eu-startups.com/investor/mena-technology-fund/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional Service, Venture Capital",€100k-€1.5M,Pre-Seed / Seed
f5abb9de-9cb3-44f6-ba83-5d4a7ce01002,JLR Star,https://www.eu-startups.com/investor/jlr-star/,VC Firm,"Financial Contracts, Investing, Finance, Insurance, Consulting & Professional Services, Venture Capital B2C",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
5e4d4a7d-c6e3-4f10-bb35-591bede8401b,Tokenova,https://www.eu-startups.com/investor/tokenova/,VC Firm,"Blockchain Projects, Innovative Startups, Cross-Disciplinary Research, Sustainable Growth",€100k-€1.5M,Pre-Seed / Seed
1be49aee-f6ef-485b-bf69-53e2e6d12eeb,Female Innovators Lab Fund,https://www.eu-startups.com/investor/female-innovators-lab-fund/,VC Firm,"Fintech, Insurtech, Regtech, Wealthtech, Sustainable Finance, Digital Financial Services",€100k-€1.5M,Pre-Seed / Seed
03b93036-ee5a-4c1c-a9f0-bf0966eb5b11,Alves Ventures,https://www.eu-startups.com/investor/alves-ventures/,VC Firm,"Blockchain , Investing, Venture Capital, Investment , Financial Services , Technology , Crypto, Startups, Research & Innovation,Entrepreneurial ,Business Management and Planning ,Business Partnerships, Financial Contracts, Finance, Insurance, Computers ,Design Services, Integration Services ,IT Management, E-commerce",€100k-€1.5M,Pre-Seed / Seed
063d2eb2-a934-4242-a149-3e2631a212b6,Tokonomy,https://www.eu-startups.com/investor/tokonomy/,VC Firm,"Blockchain, Token Economy, Early Stage Investments, Web3 Infrastructur",€100k-€1.5M,Pre-Seed / Seed
2c5a089a-7917-4238-b8ff-e6574838563f,LQD VC,https://www.eu-startups.com/investor/lqd-vc/,VC Firm,"Biotech, Agtech, Artificial Intelligence (AI), Quantum Computing, Security, Robotics",Above €3M,Pre-Seed / Seed
a1461c68-c710-442e-9b6b-06c9289338da,Archipelago Eco Investors,https://www.eu-startups.com/investor/archipelago-eco-investors/,VC Firm,"Circular Economy, Plastics Reduction and Reuse, Smart Technologies, Collection & Sorting, Advanced Recycling",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
