rowID,Country,Country Code,Name,Profile Link,Investor Type,Investment Areas,Typical Investment,Funding Stage
a571c89f-43ca-4c6b-814a-25adcb8f61d4,Ireland,IE,Accenture Accelerator,https://www.eu-startups.com/investor/accenture-accelerator/,Accelerator,"Management Consulting, Systems Integration, Technology, Infrastructure Outsourcing",0-€100k,Pre-Seed / Seed
5f7b660e-bf68-434d-b7f1-0ad205ed8ccd,Ireland,IE,AgTechUCD,https://www.eu-startups.com/investor/agtechucd/,Accelerator,"Higher Education, Research, Innovation, Impact, Recruitment",0-€100k,Pre-Seed / Seed
466828e6-299a-47ab-8698-0098d39bce6f,Ireland,IE,AIB Equity,https://www.eu-startups.com/investor/aib-equity/,Accelerator,"Retail Banking, Business Banking, Mortgages, Insurance",0-€100k,Pre-Seed / Seed
5182b341-7acf-49c2-9ac8-871ecc9b0f56,Ireland,IE,Alpha Programme Dublin,https://www.eu-startups.com/investor/alpha-programme-dublin/,Accelerator,"Coworking, Workspace, Entrepreneurs, Hospitality, Sustainable Innovation",0-€100k,Pre-Seed / Seed
8b1d5009-4c40-43c3-a5fb-8b1c0e6cf4dd,Ireland,IE,Alsessor,https://www.eu-startups.com/investor/alsessor/,Accelerator,"Artificial Intelligence, Machine Learning, Data Science, Deep Learning",0-€100k,Pre-Seed / Seed
6122321c-d9cc-4062-8ace-14cce83e4bad,Ireland,IE,Amena Ventures,https://www.eu-startups.com/investor/amena-ventures/,Accelerator,"Seed Funding, Business Development, Governance, Risk Management, Operations Support",0-€100k,Pre-Seed / Seed
e635a59e-a1c4-4007-8a1c-a00b028160ed,Italy,IT,Patrimon Cube,https://www.eu-startups.com/investor/patrimon-cube/,VC Firm,"Fintech, SaaS, AI, HRtech, CRM",0-€100k,Pre-Seed / Seed
ef6df56d-5015-418c-8d20-7af2dc11f6a8,Italy,IT,Novaterra,https://www.eu-startups.com/investor/novaterra/,VC Firm,"Health Tech, Life Sciences, SpaceTech, Energy Transition, Climate Change, Agrifood",0-€100k,Pre-Seed / Seed
affcc4a6-8a51-4640-b64e-ca479cf00d3c,Italy,IT,Generali Ventures,https://www.eu-startups.com/investor/generali-ventures/,Corporate VC,"Insurtech Fintech Proptech Mobility Cybersecurity AI & data analytics Health, Wellness & prevention",Above €3M,Series C & Beyond
11cecd8f-be79-4d67-a11f-dd03d28548c7,Italy,IT,Techshop,https://www.eu-startups.com/investor/techshop/,VC Firm,"B2B, tech, software",€100k-€1.5M,Pre-Seed / Seed
a8ab48b3-9b32-4ecc-bf70-6cd449195236,Italy,IT,BlackSheep Fund,https://www.eu-startups.com/investor/blacksheep-fund/,VC Firm,"AI, Big Data, Automation, B2B, Marketing & Advertising",€1.5M-€3M,Series A/B
56e5eded-9714-4d42-8c44-2bd1ee308db3,Italy,IT,The Hive FVB Srl,https://www.eu-startups.com/investor/the-hive-fvb-srl/,Accelerator,"Developing innovative businesses, Promoting, Supporting, Business Consulting",0-€100k,Pre-Seed / Seed
ec2b5668-8371-4f2d-b61a-e4f30eac093d,Italy,IT,Eden Ventures,https://www.eu-startups.com/investor/eden-ventures/,VC Firm,"cross sector, AI, industry agnostic",0-€100k,Pre-Seed / Seed
c8378ea9-fa87-43a9-807a-3487119de60e,Italy,IT,Moonstone,https://www.eu-startups.com/investor/moonstone/,VC Firm,"Healthtech, Energy, E-Commerce, Future of Work, EdTech, Regtech, MarTech, FemTech",€100k-€1.5M,Pre-Seed / Seed
62bfbd58-3841-40bf-aff2-e50437ad10f2,Italy,IT,Neva SGR,https://www.eu-startups.com/investor/neva-sgr/,VC Firm,"InsurTech, RegTech, PropTech, FinTech, Aerospace, Agri-Tech, Clean Tech, AI/ML, Quantum Computing, Cybersecurity",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
dae836ef-c405-46fe-ac71-506239d450d5,Italy,IT,NovaCapital,https://www.eu-startups.com/investor/novacapital/,VC Firm,"BioTech, GreenTech, Healthtech, FinTech, DeepTech, New Space, Urban Development",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
0bf6f545-7de4-41df-b2f8-7924d7878fea,Italy,IT,Obloo,https://www.eu-startups.com/investor/obloo/,VC Firm,"SpaceTech, DeepTech, Energy, Robotics, AI, Cybersecurity",€100k-€1.5M,Pre-Seed / Seed
cbf8c427-65de-4923-ab12-9050025e0a3c,Italy,IT,Oltre Impact,https://www.eu-startups.com/investor/oltre-impact/,VC Firm,"FoodTech, ConsumerTech, Healthtech, EdTech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
8957eaf7-dd0a-4b08-a5d2-e2c4939f65c6,Italy,IT,Opes Italia,https://www.eu-startups.com/investor/opes-italia/,VC Firm,"Energy, EdTech, AgTech, Healthcare, AgTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
3c4f3888-ab54-4ab6-9d3f-3f2baef5363d,Italy,IT,8a + INVESTMENTS,https://www.eu-startups.com/investor/8a-investments/,VC Firm,"MarTech, MedTech, SaaS, E-Commerce",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
e706aa62-cd37-44f9-ab99-a8e82771da2f,Italy,IT,P101,https://www.eu-startups.com/investor/p101/,VC Firm,"EdTech, Fintech, InsurTech, Digital Health, SaaS, Mobility, Sustainability, TravelTech",€1.5M-€3M,Series A/B
771ae6d2-afde-41e3-934e-86031038b677,Italy,IT,PranaVentures,https://www.eu-startups.com/investor/pranaventures/,VC Firm,"InsurTech, MarTech, Logistics, TravelTech, PropTech, HR Tech",€100k-€1.5M,Pre-Seed / Seed
e87c19b9-20fe-454f-9044-5c3ba8317116,Italy,IT,Proximity Capital,https://www.eu-startups.com/investor/proximity-capital/,VC Firm,"FinTech, InsurTech, Food Delivery, Food, SaaS, E-Commerce",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
2b6be58c-32d4-4576-8416-8b5ff2f4f4e1,Italy,IT,Selected Investments,https://www.eu-startups.com/investor/selected-investments/,VC Firm,"Marine Technology, SaaS, Advertising, Manufacturing",€100k-€1.5M,Pre-Seed / Seed
ecc33e21-3ad0-4cb0-9508-60d9ab9f02ff,Italy,IT,Spinnvest,https://www.eu-startups.com/investor/spinnvest/,VC Firm,"Neuroscience, Greentech, Digital, AI, Blockchain",€100k-€1.5M,Pre-Seed / Seed
4a16c1f8-5378-4188-b17c-b7ab8daf4afa,Italy,IT,TechWald Holding S.p.A.,https://www.eu-startups.com/investor/techwald-holding-s-p-a/,VC Firm,"Healthtech, MedTech, Pharma, BioTech, Life Sciences",Above €3M,"Series A/B, Series C & Beyond"
1e5b7105-9e6b-4d49-85a0-cf744adfd082,Italy,IT,Ulixes Capital,https://www.eu-startups.com/investor/ulixes-capital/,VC Firm,"Biotech, Diagnostics, Food Delivery, Travel Tech, E-Commerce, Marketplaces",€100k-€1.5M,Pre-Seed / Seed
fbe2b965-b4e9-46ee-a7bb-be28b604f29b,Italy,IT,Vento,https://www.eu-startups.com/investor/vento-2/,VC Firm,"SpaceTech, Travel Tech, Logistics, MarTech, AI",€100k-€1.5M,Pre-Seed / Seed
816b87b9-e12a-49dd-8074-c276ff238521,Italy,IT,Zanichelli Venture,https://www.eu-startups.com/investor/zanichelli-venture/,VC Firm,"EdTech, Future of Work, HRTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
d05c23d5-df17-4ba5-9493-04035d1e2abc,Italy,IT,Zeta Holding,https://www.eu-startups.com/investor/zeta-holding/,VC Firm,"Legaltech, AI, Software",€100k-€1.5M,Pre-Seed / Seed
98c29b86-b1cf-4d9e-a88c-bf3e158dbf69,Italy,IT,XGEN Venture,https://www.eu-startups.com/investor/xgen-venture/,VC Firm,"Life Sciences, MedTech, Healthtech, Precision Medicine, Diagnostics",Above €3M,"Series A/B, Series C & Beyond"
119c7e5f-4752-4c22-815a-d3a524ae6af9,Italy,IT,Giano Ventures,https://www.eu-startups.com/investor/giano-ventures/,VC Firm,"deeptech, IoT, AI",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
ca83e0c4-da8b-4fa4-99a1-40975c137d08,Italy,IT,Italian Founders Fund,https://www.eu-startups.com/investor/italian-founders-fund/,VC Firm,"Software, HRTech, AI",€100k-€1.5M,Pre-Seed / Seed
88d30815-0e91-4406-b5a5-3034d37ade1a,Italy,IT,Korify Capital,https://www.eu-startups.com/investor/korify-capital/,VC Firm,"Life Sciences, MedTech, Healthtech, Precision Medicine, Diagnostics",Above €3M,"Series A/B, Series C & Beyond"
3a88add1-697f-4a63-a1ab-d0770d1e792a,Italy,IT,Lio Factory,https://www.eu-startups.com/investor/lio-factory/,VC Firm,"Real Estate, Renewables, EnergyTech, Infrastructure",€1.5M-€3M,Pre-Seed / Seed
dd7f5305-df11-4c79-9f41-468d2095593f,Italy,IT,Padda Health,https://www.eu-startups.com/investor/padda-health/,VC Firm,"Biotech, Life Sciences, MedTech, Healthtech",€100k-€1.5M,Pre-Seed / Seed
298b5866-e913-4737-92b8-d6dacd200dcb,Italy,IT,Premiaweb,https://www.eu-startups.com/investor/premiaweb/,VC Firm,"Biotech, E-commerce, Fintech, B2B, SaaS, Marketplaces, Martech",€100k-€1.5M,Pre-Seed / Seed
7c43bf0e-1a9d-4560-b904-777ebbd76590,Italy,IT,Primo Ventures,https://www.eu-startups.com/investor/primo-ventures/,VC Firm,"DeepTech, Travel Tech, Manufacturing, Space Tech, ClimateTech",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
52dd972f-28ad-4300-b2d9-a11d5632098f,Italy,IT,Rialto Ventures,https://www.eu-startups.com/investor/rialto-ventures/,VC Firm,"Healthtech, Biotech, Cybersecurity, AI, Sportstech, Biometrics, Medtech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
05b36e8c-5bca-4797-b7e9-62263bd7577a,Italy,IT,Sella Ventures,https://www.eu-startups.com/investor/sella-ventures/,VC Firm,"Fintech, Deep Tech, EdTech, Travel Tech",€100k-€1.5M,Pre-Seed / Seed
5a12da7b-26cb-483b-a6ea-873b8f1b0e4c,Italy,IT,Sensible Capital,https://www.eu-startups.com/investor/sensible-capital/,VC Firm,"PropTech, Contech, Real Estate, AI",€1.5M-€3M,Pre-Seed / Seed
ffb84913-4c62-4fab-b62a-7edf4475f72a,Italy,IT,Terna Forward,https://www.eu-startups.com/investor/terna-forward/,VC Firm,"Deep Tech, Energy Tech, Sustainability, Clean Tech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
7ce02bff-ffd1-4904-bd02-5f32547d985b,Italy,IT,Ulysses,https://www.eu-startups.com/investor/ulysses/,VC Firm,"Impact Investing, Sustainability, Agtech, IoT, CleanTech",€100k-€1.5M,Pre-Seed / Seed
a6529da1-fbab-4164-883f-2690597000ab,Italy,IT,United Ventures,https://www.eu-startups.com/investor/united-ventures/,VC Firm,"Fintech, SaaS, E-commerce, Marketplaces",€1.5M-€3M,"Series A/B, Series C & Beyond"
3e39d4f1-9b8f-49a4-9742-09eb631a5433,Italy,IT,Utopia,https://www.eu-startups.com/investor/utopia/,VC Firm,"Healthtech, Biotech, Life Sciences",€100k-€1.5M,Pre-Seed / Seed
08bf80d4-2697-4783-8045-94f44f513815,Italy,IT,WE! Fund,https://www.eu-startups.com/investor/we-fund/,VC Firm,Femtech,0-€100k,Pre-Seed / Seed
ba287515-f1b5-48be-8df1-a5165dcd8103,Italy,IT,Alecla7,https://www.eu-startups.com/investor/alecla7/,VC Firm,"Fintech, Foodtech, Healtech, E-commerce, Marketplaces",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
4919e32d-a1af-43ac-92f0-c95ffb009027,Italy,IT,Angelini Ventures,https://www.eu-startups.com/investor/angelini-ventures/,VC Firm,"BioTech and Digital Health,Health and Wellness,Venture Capital",€1.5M-€3M,Pre-Seed / Seed
4d104ff8-189f-4f41-ab39-ad3e6502690b,Italy,IT,Anya Capital,https://www.eu-startups.com/investor/anya-capital/,VC Firm,"AgTech, FoodTech, TravelTech, FinTech, EventsTech, Retail",€1.5M-€3M,Series A/B
510a6641-e627-4ccb-a8f5-5503b14b8661,Italy,IT,ALIcrowd,https://www.eu-startups.com/investor/alicrowd/,VC Firm,"Retail, E-commerce, FashionTech, MarTech",€100k-€1.5M,Pre-Seed / Seed
15b54434-8dbe-4e6f-9223-55d3d3d79da7,Italy,IT,Azimut Digitech Fund,https://www.eu-startups.com/investor/azimut-digitech-fund/,VC Firm,"SaaS, Wellness, Fitness, TravelTech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
7b0c5564-fed0-491e-b713-aea591bba55a,Italy,IT,Deep Blue Ventures,https://www.eu-startups.com/investor/deep-blue-ventures/,VC Firm,"Aerospace, Synthetic Biology, Sustainable Mobility, Healthcare, DeepTech",€1.5M-€3M,Pre-Seed / Seed
cb54eee5-6ff5-48d0-b583-3958a6bdd0ef,Italy,IT,Excellis,https://www.eu-startups.com/investor/excellis/,VC Firm,"DeepTech, Aerospace, AI, Medtech, Robotics",Above €3M,"Pre-Seed / Seed, Series A/B"
2632899a-54d0-4f39-bcd1-75d48ae165ea,Italy,IT,GERBER-RAUTH,https://www.eu-startups.com/investor/gerber-rauth-2/,VC Firm,"Cellular Agriculture, FoodTech, BioTech, Alternative Proteins",€100k-€1.5M,Pre-Seed / Seed
e094bbfe-bbee-44fe-a0b0-c4c802ad34a6,Italy,IT,Growth Engine,https://www.eu-startups.com/investor/growth-engine/,VC Firm,"Fintech, Retail, AI, Edtech",€100k-€1.5M,Pre-Seed / Seed
a66cc1a7-71e9-40da-af7d-f4065a4766fd,Italy,IT,Indaco Venture Partners,https://www.eu-startups.com/investor/indaco-venture-partners/,VC Firm,"IoT, Robotics, CleanTech, MedTech, Biotech, Pharma",Above €3M,"Pre-Seed / Seed, Series A/B"
1da9fae4-b0ae-4d54-8a01-f93654929679,Italy,IT,Isartal Ventures,https://www.eu-startups.com/investor/isartal-ventures/,VC Firm,"Healthtech, ML, AI, Predictive Analytics",€100k-€1.5M,Pre-Seed / Seed
7e48eca2-d251-4318-9e26-469ca5f1e78a,Italy,IT,Innova Venture,https://www.eu-startups.com/investor/innova-venture/,VC Firm,"Biotech, Agtech, Medtech, Healthtech, AI",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
8d701830-765f-47a4-9af5-2d5a151eb375,Italy,IT,LIFTT,https://www.eu-startups.com/investor/liftt/,VC Firm,"AI, Biotech, Energy, Healthtech, Robotics, Spacetech, Mobility, Retail, Foodtech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
0c83c1b0-ebf0-4813-9cce-e74150994025,Italy,IT,Lumen Ventures,https://www.eu-startups.com/investor/lumen-ventures/,VC Firm,"Fintech, Healthtech, Insurtech,",€100k-€1.5M,Pre-Seed / Seed
4cb47c56-8dc7-4e54-bd49-de9644dfd117,Italy,IT,MGH7 Venture Capital,https://www.eu-startups.com/investor/mgh7-venture-capital/,VC Firm,"tourism, fashion, sports, food, and design, but also seeks opportunities in the digital media and ICT/Hi-Tech sectors.",€100k-€1.5M,Pre-Seed / Seed
4d80fc47-d6f4-4db2-bb5a-900a324ca616,Italy,IT,Pi Campus,https://www.eu-startups.com/investor/pi-campus/,VC Firm,"Finance, Financial Services, AI, artificial intelligence",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
ba14a79a-d384-47f7-bcb9-dedec9c1477c,Italy,IT,Barcamper Ventures,https://www.eu-startups.com/investor/barcamper-ventures/,VC Firm,"technology, Travel & Tourism, Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
f0a48744-da21-4632-828f-e31ad6643442,Italy,IT,RedSeed Ventures,https://www.eu-startups.com/investor/redseed-ventures/,VC Firm,"Finance, Venture Capital,Consulting & Professional Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
d1982fe4-222c-413e-955b-d7488ea14903,Italy,IT,Sistema Investimenti,https://www.eu-startups.com/investor/sistema-investimenti/,VC Firm,"digital economy, Financial Contracts, Administrative Consulting, Finance",€1.5M-€3M,"Series A/B, Series C & Beyond"
61b662e5-21ed-4e1a-b976-cc75d41271ee,Italy,IT,a|impact,https://www.eu-startups.com/investor/aimpact/,VC Firm,"social, environmental and cultural impact",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
92e03dbc-54d4-48a4-b621-d69dc3040038,Italy,IT,Cysero,https://www.eu-startups.com/investor/cysero/,VC Firm,"technology,Financial Advisers,Investment Management",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
1844b072-9de1-4bdc-aa1d-00270e0f0efe,Italy,IT,CDP Venture Capital,https://www.eu-startups.com/investor/cdp-venture-capital/,VC Firm,"technology,Venture Capital,Startups",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
dd42f7b3-0d55-4fdf-9b76-247ff19eb174,Italy,IT,Cube Labs,https://www.eu-startups.com/investor/cube-labs/,VC Firm,"Biotechnology, Dietary Supplements, Health Care, Health Diagnostics, Market Research, Medical Device, Nutraceutical, Pharmaceutical",0-€100k,"Pre-Seed / Seed, Series A/B"
9d771369-20a2-4ee3-a859-8e3778b544d4,Italy,IT,Delirus Capital,https://www.eu-startups.com/investor/delirus-capital/,VC Firm,"technology,Investing,Startup Funding,Financial Services",€100k-€1.5M,Pre-Seed / Seed
e9d3e3b7-78a5-49a2-a63a-cf2b19a6fac7,Italy,IT,Oltre Venture,https://www.eu-startups.com/investor/oltre-venture/,VC Firm,"Social Impact, FinTech, sustainability",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
9a9a7ec1-d4e7-4526-89ce-68d2503fdaf3,Italy,IT,Panakes Partners,https://www.eu-startups.com/investor/panakes-partners/,VC Firm,"Biotechnology, Finance, Financial Services, Life Science, Medical, Venture Capital",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
bdb8e3a8-7048-420e-9e4c-eb4c653a27d2,Italy,IT,Pariter Partners,https://www.eu-startups.com/investor/pariter-partners/,VC Firm,"Venture Capital, Financial Contracts, Investing, deeptech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
c505204d-2adb-4d07-bcc7-144bf25cd355,Italy,IT,Invent Innovation Ventures,https://www.eu-startups.com/investor/invent-innovation-ventures/,VC Firm,"Finance, Financial Services, FinTech, research",€100k-€1.5M,Pre-Seed / Seed
778af770-a2fe-4f17-9e50-990d105ff090,Italy,IT,Lazio Innova,https://www.eu-startups.com/investor/lazio-innova/,VC Firm,"Finance, Financial Services, Impact Investing, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
d8724945-ddd4-4eb7-a827-c283b07a9d00,Italy,IT,Levante Capital,https://www.eu-startups.com/investor/levante-capital/,VC Firm,"Technology,Investing,Financial Advisers",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
36ff47ff-1667-43aa-bea9-7d641154d85a,Italy,IT,MITO Technology,https://www.eu-startups.com/investor/mito-technology/,VC Firm,"Building Material, Consulting, CRM, Information Technology, Real Estate",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
d9bae1fe-bf02-4680-b4e4-9a4a971f09d1,Italy,IT,Moffu Labs,https://www.eu-startups.com/investor/moffu-labs/,VC Firm,"healthtech, Industrial, Finance, Investing, Marketing, SaaS, media",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
b1dd0636-4711-4dfe-a7f1-5ae3911096bd,Italy,IT,New Venture Development,https://www.eu-startups.com/investor/new-venture-development/,VC Firm,"Industrial ,Management Consulting ,ICT",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
c110cdee-9e59-4ddf-ba5e-4ea50b552369,Italy,IT,Equiter,https://www.eu-startups.com/investor/equiter/,VC Firm,"infrastructure, utilities and renewable energy",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
971bef50-6a44-4429-9652-047298cacf39,Italy,IT,Eureka Venture SGR,https://www.eu-startups.com/investor/eureka-venture-sgr/,VC Firm,"deep tech, digital tech, deeptech, AI, madtech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
08721eb4-c6c4-4b97-a002-22ec0806dede,Italy,IT,Genextra,https://www.eu-startups.com/investor/genextra/,VC Firm,"Biotechnology, life science, Academic Research, Laboratory Services",€1.5M-€3M,"Series A/B, Series C & Beyond"
5150fd5b-deb6-439d-b54b-ef974e9abb42,Italy,IT,Grafoventures,https://www.eu-startups.com/investor/grafoventures/,VC Firm,"Communications Infrastructure, Finance, Information and Communications Technology (ICT), Information Technology, Venture Capital",€1.5M-€3M,"Series A/B, Series C & Beyond"
6d1be18d-37cd-426c-aae6-464ffb6cf752,Italy,IT,HTH,https://www.eu-startups.com/investor/hth/,VC Firm,"healthtech,Investment,Medtech, Biotech, Digital Health",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
52414d99-8d59-4053-82d0-d875ee6afbc3,Italy,IT,Innogest Capital,https://www.eu-startups.com/investor/innogest-capital/,VC Firm,"Finance, Financial Services, Information and Communications Technology (ICT), Medical, healthtech",€1.5M-€3M,"Series A/B, Series C & Beyond"
577bbd0d-d01b-4018-9a66-af226070e4a9,Italy,IT,Alchimia Investments,https://www.eu-startups.com/investor/alchimia-investments/,VC Firm,"Consulting & Professional Services,Investment,Startup Funding",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
c6663888-8baf-46e5-888b-99db64a1115f,Italy,IT,A.M.E. Ventures,https://www.eu-startups.com/investor/a-m-e-ventures/,VC Firm,"technology, renewable energy,solar",€1.5M-€3M,"Series A/B, Series C & Beyond"
1b03e2cb-3196-40c7-9e8a-5d5f7558e1cc,Italy,IT,B4 Investments,https://www.eu-startups.com/investor/b4-investments/,VC Firm,"medtech,healthtech,Financial Services",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
909c5172-176d-4c6c-a7fc-76c6fb782eb2,Italy,IT,Blu1877,https://www.eu-startups.com/investor/blu1877/,VC Firm,"Food and Beverage, Food Processing",0-€100k,"Pre-Seed / Seed, Series A/B"
f08f19d7-cd52-4ddb-9337-a390e3962a71,Italy,IT,Club Italia Investimenti 2,https://www.eu-startups.com/investor/club-italia-investimenti-2/,VC Firm,"E-commerce, Fintech, Logistics, Mobility and Software & Applications",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
96e31b43-1b24-4706-a9ce-480d74ebaef5,Italy,IT,Claris Ventures,https://www.eu-startups.com/investor/claris-ventures/,VC Firm,"Biotech, Health Care, Medical Care, Startup Funding",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
485b2448-521e-43bd-b7e5-254e8669e455,Italy,IT,Embed Capital,https://www.eu-startups.com/investor/embed-capital/,VC Firm,"Biotechnology, Life Science, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
ce77ab74-6450-4084-9c81-a88ba92f0b51,Italy,IT,Angel Capital Management,https://www.eu-startups.com/investor/angel-capital-management/,VC Firm,"Finance, Financial Services, Incubators, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
1dc1112e-cc15-45ea-990f-69bd7e9886ff,Italy,IT,Club Digitale,https://www.eu-startups.com/investor/club-digitale/,VC Firm,"Digital Media, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
b9c47371-a36a-4dc2-a627-b81cf1e5deb6,Italy,IT,Milano Investment Partners SGR,https://www.eu-startups.com/investor/milano-investment-partners-sgr/,VC Firm,"B2C, Consumer, Consumer Goods, Fashion, Financial Services, Food and Beverage, Food Delivery",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
dca3740c-72e5-4698-a25d-1acf4324353a,Italy,IT,Sport Horizon Holding S.p.a.,https://www.eu-startups.com/investor/sport-horizon-holding-s-p-a/,VC Firm,"eSports, Sports,Financial Contracts,Investing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
5bab2a3f-e8f7-4a73-aa79-b5ea72d916bd,Italy,IT,035 Investimenti,https://www.eu-startups.com/investor/035-investimenti/,VC Firm,"healthtech, fintech, Financial Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
d2a43aa4-5571-41d6-aeea-913ae2cd15cc,Italy,IT,3LB Seed Capital Srl,https://www.eu-startups.com/investor/3lb-seed-capital-srl/,VC Firm,"startups, Financial Contracts,Consulting & Professional Services",0-€100k,Pre-Seed / Seed
476e6d2d-2371-42a2-917d-f88536bf648d,Italy,IT,A11 Venture,https://www.eu-startups.com/investor/a11-venture/,VC Firm,"robotics, automation, mechatronics, cleantech, web and IT",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
0deee438-84da-42e1-93f5-d430c6ade1ee,Italy,IT,Ad4Ventures,https://www.eu-startups.com/investor/ad4ventures/,VC Firm,"Finance, Financial Services, FinTech, Venture Capital",€1.5M-€3M,"Series A/B, Series C & Beyond"
591508c0-baf7-4c5d-a74a-614a29223877,Italy,IT,Grey Silo Ventures,https://www.eu-startups.com/investor/grey-silo-ventures/,Corporate VC,"Agriculture, AgTech, Food and Beverage, Food Processing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
dfb7941a-d7e6-44d4-b0d1-9d3e6d366cb5,Italy,IT,IH1,https://www.eu-startups.com/investor/ih1/,Corporate VC,"Venture Capital, Investment, Dual Entity Model, Private Equity Principals",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
5b1604ea-3816-4736-ac23-203e5f0f972f,Italy,IT,Cereal Docks,https://www.eu-startups.com/investor/cereal-docks/,Corporate VC,"Agriculture, Farming, Food Processing, Organic Food",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
3ac0efcb-e128-4864-a56a-a98644d9c7b4,Italy,IT,Healthware Ventures,https://www.eu-startups.com/investor/healthware-ventures/,Corporate VC,"Digital Health, Technology, Investments, Venture Capital, Private Equity",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
e3198e93-e7b6-4cf4-aaba-13ccbbf7e736,Italy,IT,ADR Ventures,https://www.eu-startups.com/investor/adr-ventures-2/,Corporate VC,"Infrastructure, Smart Cities, Travel, Airport Management",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
7b1062a3-5616-4391-9f97-724b99e1d4d2,Italy,IT,Brembo Ventures,https://www.eu-startups.com/investor/brembo-ventures/,Corporate VC,"Braking systems, Original Equipment, Aftermarket, Racing, Automotive",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
93f166f0-b639-4a17-9c20-15b4f3502f82,Italy,IT,Banca Sella,https://www.eu-startups.com/investor/banca-sella/,Corporate VC,"Banking, Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
e9c2765f-cdaf-4f50-b494-256e31399281,Italy,IT,Neva Finventures,https://www.eu-startups.com/investor/neva-finventures/,Corporate VC,"FinTech, InsurTech, DeepTech, Circular Economy, Aerospace",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
ed2d30ef-c98c-4d64-8d35-60195b2d6e1e,Italy,IT,GERBER-RAUTH,https://www.eu-startups.com/investor/gerber-rauth/,Corporate VC,"Holding company, Investment management, FoodTech, Sustainable",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
3b466643-a0d0-4962-9ff5-b713d36ddd6d,Italy,IT,WindeX Investment Club,https://www.eu-startups.com/investor/windex-investment-club/,Corporate VC,"Finance, Financial Services, Venture Capital",€1.5M-€3M,"Series A/B, Series C & Beyond"
