rowID,Name,Profile Link,Investor Type,Investment Areas,Typical Investment,Funding Stage
5726a9ed-4197-4582-b87f-fa5fa0c8ee74,DTC Ventures,https://www.eu-startups.com/investor/dtc-ventures/,VC Firm,"E-Commerce, Marketplaces, Consumer",€100k-€1.5M,Pre-Seed / Seed
12695921-83df-464c-beb1-a0927e3fb524,Partners in Clime,https://www.eu-startups.com/investor/partners-in-clime/,VC Firm,"Green-Tech, Clean-Tech, Envi-Tech",0-€100k,Pre-Seed / Seed
9ddc5097-ec97-437a-a4a9-91de331ffb56,DvH Ventures,https://www.eu-startups.com/investor/dvh-ventures/,VC Firm,"Education, FinTech, Health Care, Venture Capital",€100k-€1.5M,Series A/B
424947ea-4817-4fff-a579-bc4fdfbd2f6f,XPRESS Ventures,https://www.eu-startups.com/investor/xpress-ventures-2/,VC Firm,"Med-Tech, Logistics, E-Commerce",€100k-€1.5M,Pre-Seed / Seed
76cf9322-c2e2-480b-adcf-8528d7534125,SpielFabrique,https://www.eu-startups.com/investor/spielfabrique/,Accelerator,"Game development, Mentoring, Start-Up Accelerator, Game Incubator, Financing",0-€100k,Pre-Seed / Seed
0a65c555-8e42-4cb1-9728-ae642545efe4,Yttrium,https://www.eu-startups.com/investor/yttrium/,VC Firm,"Enterprise Software, FinTech, Industrial Automation, Information Technology",Above €3M,Series C & Beyond
637b8190-c366-4aa1-9e40-8015b63ea254,BlueYard Capital,https://www.eu-startups.com/investor/blueyard-capital/,VC Firm,"Cryptocurrency, Blockchain, Fin-Tech, Crypto",€1.5M-€3M,Series A/B
d69911e6-c70e-4d6d-9ac7-745879ba3318,Moonrock Capital,https://www.eu-startups.com/investor/moonrock-capital-2/,VC Firm,"Cryptocurrency, Blockchain, Fin-Tech, Crypto",€100k-€1.5M,Series A/B
05ff6f02-d7e4-4405-8501-917175721627,Scytale Ventures,https://www.eu-startups.com/investor/scytale-ventures/,VC Firm,"Cryptocurrency, Blockchain, Fin-Tech, Crypto",€100k-€1.5M,Series A/B
85e30383-724e-47e7-a562-5d3e75360909,Wellington Partners,https://www.eu-startups.com/investor/wellington-partners/,VC Firm,"Deep-Tech, Med-Tech, Ad-Tech, Bio-Tech, Green-Tech",€1.5M-€3M,Series C & Beyond
60b94e8a-7c0e-4508-901e-20904af09f31,Blockchain Founders Capital,https://www.eu-startups.com/investor/blockchain-founders-capital/,VC Firm,"Blockchain, IT Infrastructure, Marketplace, SaaS",€100k-€1.5M,Pre-Seed / Seed
94c8b614-64f3-4d28-83f2-5c51342f3d0b,Innoport,https://www.eu-startups.com/investor/innoport/,VC Firm,"Logistics, Marine Technology, Marine Transportation, Shipping",€100k-€1.5M,Pre-Seed / Seed
362be949-1a9b-4af7-a39d-7ce18ffdacc1,PT1,https://www.eu-startups.com/investor/pt1/,VC Firm,"Clean-Tech, Prop-Tech, Reg-Tech",Above €3M,Series A/B
58c7cffa-2d0f-4bcb-9b05-0db3bb815d06,Picus Capital,https://www.eu-startups.com/investor/picus-capital/,VC Firm,"E-Commerce, Fin-Tech, Med-tech, HR-Tech, Logistics, Web3",Above €3M,Series A/B
783506e3-e423-4d78-8ccf-3ea799a217c4,Realyze Ventures,https://www.eu-startups.com/investor/realyze-ventures/,VC Firm,"Construction, Prop-Tech, Reg-Tech",€100k-€1.5M,Series A/B
220b67d7-1a50-4035-85eb-e883f9d8600d,BitStone Capital,https://www.eu-startups.com/investor/bitstone-capital/,VC Firm,"Prop-Tech, Reg-Tech, Smart Building,",€1.5M-€3M,Series A/B
d57f7c39-364c-4ead-b452-72aabf44cd33,Vorwerk Ventures,https://www.eu-startups.com/investor/vorwerk-ventures/,VC Firm,"Consumer, Green-Tech, Clean-Tech, Food & Beverage, Food-Tech",€1.5M-€3M,Series A/B
27b30824-62af-4a85-9031-b287fa60c963,Holtzbrinck Digital,https://www.eu-startups.com/investor/holtzbrinck-digital/,VC Firm,"Ed-Tech, Med-Tech, Health-Tech",€1.5M-€3M,Series A/B
78ed55c5-fc4e-4a3f-9089-fe37bf184aea,RV Invest,https://www.eu-startups.com/investor/rv-invest/,VC Firm,"Med-Tech, Health-Tech, Bio-Tech, Health",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
a93940aa-4858-41a0-8729-736b82524fcd,Blockwall,https://www.eu-startups.com/investor/blockwall/,VC Firm,"Blockchain, Cryptocurrency, Web3, Fin-Tech",€100k-€1.5M,Pre-Seed / Seed
9a712ab6-4c39-4c5f-9343-c78d428efff8,Signature Ventures,https://www.eu-startups.com/investor/signature-ventures/,VC Firm,"Blockchain, Cryptocurrency, Web3, Fin-Tech",€100k-€1.5M,Pre-Seed / Seed
23d01335-b10f-41b7-9131-219ef6be72d9,Amino Collective,https://www.eu-startups.com/investor/amino-collective/,VC Firm,"Bio-Tech, Med-Tech, Health-Tech",€1.5M-€3M,Pre-Seed / Seed
97ff99a5-c99d-42f9-b2d2-5c2b75f0c44a,Apollo Health Ventures,https://www.eu-startups.com/investor/apollo-health-ventures-2/,VC Firm,"Bio-Tech, Med-Tech, Health-Tech",€1.5M-€3M,Series A/B
97daab07-946b-4cb2-ac37-352806582a22,Nucleus Capital,https://www.eu-startups.com/investor/nucleus-capital/,VC Firm,"Bio-Tech, Med-Tech, Health-Tech, Clean-Tech",€100k-€1.5M,Pre-Seed / Seed
0cea7bfd-37dc-43b8-b583-95f27e94ce8d,w3.fund,https://www.eu-startups.com/investor/w3-fund/,VC Firm,"Blockchain, Cryptocurrency, Web3, Fin-Tech",€100k-€1.5M,Pre-Seed / Seed
1c3bd677-b752-4cd8-9089-77713fada109,Blockarm Capital,https://www.eu-startups.com/investor/blockarm-capital/,VC Firm,"Blockchain, Cryptocurrency, Web3, Fin-Tech",€100k-€1.5M,Pre-Seed / Seed
65be5400-28cc-4510-ba94-ae9dbb6653ab,Delivery Hero Ventures,https://www.eu-startups.com/investor/delivery-hero-ventures/,VC Firm,"B2B, FinTech, Food Delivery, GreenTech, Internet of Things, Robotics",€100k-€1.5M,Series A/B
e1fc0f34-93a0-4119-b556-276a1a4e28f6,SCALEHOUSE Capital,https://www.eu-startups.com/investor/scalehouse-capital/,VC Firm,"B2B, SaaS, Consumer",€100k-€1.5M,Pre-Seed / Seed
147cc4ef-cd56-4089-8df8-d623c3da4229,LEA Partners,https://www.eu-startups.com/investor/lea-partners/,VC Firm,"B2B, Supply Chain Management, Logistics, SaaS",€100k-€1.5M,Series A/B
38a4215c-e421-4140-9a6a-1f1b98c67a2b,Astutia Ventures,https://www.eu-startups.com/investor/astutia-ventures/,VC Firm,"Consumer, Deep-Tech, Fashion, Agnostic",€1.5M-€3M,Series A/B
7edef7fb-558e-4e19-95e6-8487f87755c6,Visionaries Tomorrow,https://www.eu-startups.com/investor/tomorrow-vc/,VC Firm,"Deep-Tech, Clean-Tech, Green-Tech",€1.5M-€3M,Pre-Seed / Seed
4b79e0b4-ce23-4522-b851-e56bf1d37bd0,b.value AG,https://www.eu-startups.com/investor/b-value-ag/,VC Firm,"Bio-Tech, Med-Tech, Health-Tech",€100k-€1.5M,Pre-Seed / Seed
9d1a76a8-9368-423f-8155-5c6195185f13,Peppermint Venture Partners,https://www.eu-startups.com/investor/peppermint-venture-partners/,VC Firm,"Bio-Tech, Med-Tech, Health-Tech",€100k-€1.5M,Series A/B
906bb70f-1a54-48d0-a20f-56efbffb5c6f,Hauer Ventures,https://www.eu-startups.com/investor/hauer-ventures/,VC Firm,"Artificial Intelligence (AI), Cyber Security, Information Technology, Quantum Computing, Robotics",€100k-€1.5M,Pre-Seed / Seed
cf630230-8afa-43ff-80c2-99b899382686,āltitude,https://www.eu-startups.com/investor/altitude/,VC Firm,"Artificial Intelligence (AI), Information Technology, SaaS, Clean-Tech",€100k-€1.5M,Pre-Seed / Seed
8c16304a-f95b-423a-8416-a2886a34233c,SquareOne Venture Capital,https://www.eu-startups.com/investor/squareone-venture-capital/,VC Firm,"Artificial Intelligence, B2B Enterprise Software, Fin-Tech, SaaS",€1.5M-€3M,Pre-Seed / Seed
fdde7232-f3a9-44fb-bf6d-dc79d8c9e0d2,Next Big Thing,https://www.eu-startups.com/investor/next-big-thing/,VC Firm,"Artificial Intelligence, Blockchain, Hardware, Internet of Things, SaaS",€1.5M-€3M,Series A/B
f4bd73a9-9192-43a5-b427-45c34d383917,MobilityFund,https://www.eu-startups.com/investor/mobilityfund/,VC Firm,"Automotive, Autonomous Vehicles, Electric Vehicle, Internet of Things, Sharing Economy, Transportation",€100k-€1.5M,Series A/B
b65b58f7-749c-4167-accf-40df593ae121,Capnamic Ventures,https://www.eu-startups.com/investor/capnamic-ventures/,VC Firm,"B2B SaaS, HR-Tech, Insur-Tech, Prop-Tech, Artificial Intelligence",€1.5M-€3M,Pre-Seed / Seed
b0f91aac-a880-494c-ba39-651d212c636f,Accelerator Frankfurt,https://www.eu-startups.com/investor/accelerator-frankfurt-2/,VC Firm,"B2B, Cyber Security, FinTech",€100k-€1.5M,Series A/B
ce4f69f2-1c4a-4769-9929-444a512c0495,Earlybird Venture Capital,https://www.eu-startups.com/investor/earlybird-venture-capital/,VC Firm,"Agnostic, Med-Tech, Deep-Tech, Artificial Intelligence, Mobility, Robotics, Bio-Tech",€1.5M-€3M,Series A/B
9bf7b734-b946-499a-a6d8-35d8a488660b,Sharkbite Innovation,https://www.eu-startups.com/investor/sharkbite-innovation/,Accelerator,"Consulting, Innovation Management, Management Consulting, Sustainability",0-€100k,Pre-Seed / Seed
283d7065-da01-4836-bc38-5825774ab700,Spotlight! Ventures,https://www.eu-startups.com/investor/spotlight-ventures/,VC Firm,"Prop-Tech, Reg-Tech, Marketplace, Food-Tech",0-€100k,Pre-Seed / Seed
1dae20eb-2179-4d3c-871d-a993fbcb32cd,Foundamental,https://www.eu-startups.com/investor/foundamental/,VC Firm,"HR-Tech, Prop-Tech, Marketplaces, Reg-Tech",€100k-€1.5M,Series A/B
dc0884e1-e3cc-4b04-925f-6f8fd4ba6c00,AI.FUND,https://www.eu-startups.com/investor/ai-fund/,VC Firm,"Artificial Intelligence, Machine Learning, Deep-Tech",€100k-€1.5M,Pre-Seed / Seed
639c76a9-afa1-4b22-bd38-0a9315a07a32,Magmatic Ventures,https://www.eu-startups.com/investor/magmatic-ventures/,VC Firm,"Artificial Intelligence (AI), Augmented Reality, Big Data, Cyber Security, E-Commerce, E-Learning, FinTech, GovTech, Marketplace, SaaS, Virtual Reality",€100k-€1.5M,Pre-Seed / Seed
fb435726-3685-464e-bd79-1e98bb80114e,Curious Capital,https://www.eu-startups.com/investor/curious-capital/,VC Firm,"Artificial Intelligence (AI), Blockchain, Digital Media, Hardware, Information Technology, Media and Entertainment",€100k-€1.5M,Pre-Seed / Seed
513da924-3ae0-4387-b7d7-6753f790c359,Lunar Ventures,https://www.eu-startups.com/investor/lunar-ventures/,VC Firm,"Artificial Intelligence (AI), Cloud Computing, Computer Vision, Cyber Security, Information and Communications Technology (ICT), Machine Learning",€1.5M-€3M,Series A/B
80cb12bc-0f17-4ade-be56-a82169d7c9e6,Cherry Ventures,https://www.eu-startups.com/investor/cherry-ventures-2/,VC Firm,"Agnostic, Med-Tech, Fintech, Gaming, Space-Tech, Deep-Tech",€1.5M-€3M,Series A/B
3921a10e-ef72-4445-a2dd-030dac0fd245,EWOR,https://www.eu-startups.com/investor/ewor/,VC Firm,"Sector-Agnostic with a Focus on Med-Tech, Fintech, Green-Tech, and Deep-Tech",€100k-€1.5M,Pre-Seed / Seed
14b552ec-b4fe-4d66-adb4-1d2fa0fffe90,Amathaon Capital,https://www.eu-startups.com/investor/amathaon-capital/,VC Firm,"Agriculture, AgTech, Industrial Automation, Quantum Computing, Robotics",€100k-€1.5M,Series A/B
2dd13c10-5aac-4ce0-91a2-e6516017cd03,Good Seed Ventures,https://www.eu-startups.com/investor/good-seed-ventures/,VC Firm,"Agriculture, Food and Beverage, Food Processing, Nutrition",€100k-€1.5M,Pre-Seed / Seed
6fd3a4ec-5a28-4192-b957-d9a81f116e0f,Green Generation Fund,https://www.eu-startups.com/investor/green-generation-fund/,VC Firm,"AgTech, Food and Beverage, Green Consumer Goods, GreenTech, Impact Investing, Renewable Energy",€100k-€1.5M,Pre-Seed / Seed
a3632417-b910-4104-9843-dcc3772cc808,SevenAccelerator,https://www.eu-startups.com/investor/sevenaccelerator/,Accelerator,"Entrepreneurship, Funding, Startups, Mentoring, Venture Capital",0-€100k,Pre-Seed / Seed
e3a2c9d2-9571-480e-a1c6-216478c563bc,Oyster Bay Venture Capital,https://www.eu-startups.com/investor/oyster-bay-venture-capital/,VC Firm,"AgTech, Food and Beverage, Social Impact, Sustainability",€100k-€1.5M,Series A/B
8fdd6a08-d1fa-4f23-9983-df22c5e58d71,Space Ventures Investors,https://www.eu-startups.com/investor/space-ventures-investors/,VC Firm,"Ag-Tech, Food-Tech Space-Tech",€100k-€1.5M,Pre-Seed / Seed
db44a372-ae90-4155-ac59-4d1bb74244c2,SHS Capital,https://www.eu-startups.com/investor/shs-capital/,VC Firm,"Med-Tech, Health-Tech, Bio-Tech",Above €3M,Series C & Beyond
98232591-03eb-43b3-b8f0-b6562d952d29,La Famiglia,https://www.eu-startups.com/investor/la-famiglia/,VC Firm,"Angnostic, Fin-Tech, Med-Tech, HR-Tech",€1.5M-€3M,Pre-Seed / Seed
5acb3529-4698-4b39-b5ff-93a84a978375,Vsquared Ventures,https://www.eu-startups.com/investor/vsquared-ventures/,VC Firm,"Aerospace, Deep-Tech, Artificial Intelligence, Med-Tech",€1.5M-€3M,Series A/B
e7da9c87-fef1-4fb9-87c8-bd9a7fd431e9,10x Founders,https://www.eu-startups.com/investor/10x-founders/,VC Firm,"Agnostic, Food & Beverage, Deep-Tech, Fin-Tech, Med-Tech",€100k-€1.5M,Pre-Seed / Seed
0787bf4f-a33e-4e6b-9578-f63fb43145ce,APX,https://www.eu-startups.com/investor/apx/,VC Firm,"Agnostic, Food & Beverage, Deep-Tech, Fin-Tech, Med-Tech",0-€100k,Pre-Seed / Seed
eda19389-6e9d-4367-b424-5d9dc2b00b35,Seedhouse,https://www.eu-startups.com/investor/seedhouse/,Accelerator,"Agriculture, AgTech, Food Processing, Software",0-€100k,Pre-Seed / Seed
6940421e-8440-46aa-be7a-d87b7be53cdf,nextMedia.Hamburg,https://www.eu-startups.com/investor/nextmedia-hamburg/,Accelerator,"Content, Content Creators, Digital Marketing, Information Technology, Media",0-€100k,Pre-Seed / Seed
f8245e9a-e19f-460f-9bf0-509428db2291,Siemens Technology Accelerator,https://www.eu-startups.com/investor/siemens-technology-accelerator/,Accelerator,"AI, Electrification, Automation, Digitalization, Innovation",0-€100k,Pre-Seed / Seed
1b20b4f2-666e-4c7b-867c-20de47e3fc8b,SevenVentures,https://www.eu-startups.com/investor/sevenventures/,VC Firm,"Advertising, E-Commerce, Ed-tech, Food and Beverage, Med-Tech",Above €3M,Series C & Beyond
8f5249ce-7e8b-4e0c-a002-46fb07fcd399,Langenberg Ventures,https://www.eu-startups.com/investor/langenberg-ventures/,VC Firm,"Ad-Tech, E-Commerce, Internet, Mobile, Software",€100k-€1.5M,Pre-Seed / Seed
366136f6-ee6b-4ff0-93c6-264fb611e9a5,seedVC,https://www.eu-startups.com/investor/seedvc/,Accelerator,"Investment Banking, Founding, Consulting, Entrepreneurs",0-€100k,Pre-Seed / Seed
4beeeab1-3311-4f40-9b52-a6d2313647d0,MGO Digital Ventures,https://www.eu-startups.com/investor/mgo-digital-ventures/,VC Firm,"Ad-Tech, IoT, SaaS",€1.5M-€3M,Series C & Beyond
03109a74-5dd1-491d-9ac3-fff661f4f123,SCNE,https://www.eu-startups.com/investor/scne/,Accelerator,"Language Learning, Software, Education, Internet Services, Software",0-€100k,Pre-Seed / Seed
dad3010d-7ee8-49bd-8576-2869351507b7,SEED,https://www.eu-startups.com/investor/seed/,Accelerator,"International Affairs, Agriculture, Association, Non Profit",0-€100k,Pre-Seed / Seed
c02cfc12-f172-4a4b-b6e7-37c2796f8cc9,Next Media Accelerator,https://www.eu-startups.com/investor/next-media-accelerator/,Accelerator,"Communities, Finance, Funding Platform, Incubators, Journalism",0-€100k,Pre-Seed / Seed
52639900-c6ee-410c-bfe4-7309df318636,SAP.iO Foundry,https://www.eu-startups.com/investor/sap-io-foundry/,Accelerator,"Finance, Financial Services, Enterprise Software, Startups, Accelerator",0-€100k,Pre-Seed / Seed
ec753106-ad3f-48fb-9074-88a8776adf13,SAIS,https://www.eu-startups.com/investor/sais/,Accelerator,"Agriculture, AgTech, Food and Beverage, Livestock",0-€100k,Pre-Seed / Seed
a9db02fd-afc7-4d86-aea2-77d67f5f201e,Media Lab Bayern,https://www.eu-startups.com/investor/media-lab-bayern/,Accelerator,"Consulting, Education, Information Technology, Funding, Digital Media",0-€100k,Pre-Seed / Seed
72debd5a-aa12-4abb-a0d3-cea1fb246b75,AM Ventures,https://www.eu-startups.com/investor/am-ventures/,VC Firm,"3D Printing, Deep-Tech, Manufacturing,",€100k-€1.5M,Pre-Seed / Seed
24c04823-1f59-480e-88d6-1d9f657789aa,d.ventures,https://www.eu-startups.com/investor/d-ventures/,VC Firm,"SaaS, E-Commerce, Ad-Tech",€100k-€1.5M,Pre-Seed / Seed
9561d95b-b3e4-4ed0-92d6-68ae9092d63f,Mätch VC,https://www.eu-startups.com/investor/match-vc/,VC Firm,"Deep tech in the fields of industry, services, mobility and living",€100k-€1.5M,Pre-Seed / Seed
79f0f363-feaa-4189-92af-0412a13ca112,Make-IT Accelerator,https://www.eu-startups.com/investor/make-it-accelerator/,Accelerator,"Think Tanks, Innovation Ecosystems, Innovation Enablers, Venture Capital",0-€100k,Pre-Seed / Seed
a468fdb2-f1b7-4960-9adc-ac348c3f52ac,RootCamp,https://www.eu-startups.com/investor/rootcamp/,Accelerator,"AgriFood, Startup, Acceleration, Intrapreneurship, Agriculture",0-€100k,Pre-Seed / Seed
cf60ac72-021e-4014-8cc0-48b98b23f848,Media-Saturn SPACELAB Tech Accelerator,https://www.eu-startups.com/investor/media-saturn-spacelab-tech-accelerator/,Accelerator,"Consumer Electronics, FinTech, Logistics, Mobile, Retail",0-€100k,Pre-Seed / Seed
58062fdb-483c-4e07-a962-49e72c6b5f0d,MEnt,https://www.eu-startups.com/investor/ment/,Accelerator,"Training, Entrepreneurs, Innovative, Training",0-€100k,Pre-Seed / Seed
f3f12cb2-20bf-48ce-a819-f483182337c4,Merck Accelerator,https://www.eu-startups.com/investor/merck-accelerator/,Accelerator,"Advanced Materials, Big Data, Biotechnology, Health Care, Life Science",0-€100k,Pre-Seed / Seed
7ca12928-d013-416b-951f-89ea3cc3d9ee,Saarländische Wagnisfinanzierungsgesellschaft,https://www.eu-startups.com/investor/saarlandische-wagnisfinanzierungsgesellschaft/,VC Firm,"Agnostic, Deep-Tech, SaaS, Consumer",€100k-€1.5M,Pre-Seed / Seed
ad9f5919-487e-4c48-aef6-52c08d92a31c,Salisbury Ventures,https://www.eu-startups.com/investor/salisbury-ventures/,VC Firm,"Agnostic, Deep-Tech, SaaS, Consumer",€100k-€1.5M,Pre-Seed / Seed
e47a02fb-f9f0-4f2c-9201-ce1fb728604c,seedfeed,https://www.eu-startups.com/investor/seedfeed/,VC Firm,"Med-Tech, Fin-Tech, SaaS, Prop-Tech",€100k-€1.5M,Pre-Seed / Seed
d6a5f7e3-fbe4-4f66-af6f-cf83bc0dec26,STARTHUB VENTURES,https://www.eu-startups.com/investor/starthub-ventures/,VC Firm,"Health-tech, Log-tech, Fin-tech, B2B SaaS, Artificial Intelligence",€100k-€1.5M,Pre-Seed / Seed
a9abcdc6-e73c-4687-ae09-5aaa8a84771d,TruVenturo,https://www.eu-startups.com/investor/truventuro/,VC Firm,"Agnostic, Fin-Tech, Prop-Tech, Marketplaces",€1.5M-€3M,Pre-Seed / Seed
51414a40-7bc9-48f5-b906-45e38c312e1c,U-START,https://www.eu-startups.com/investor/u-start/,VC Firm,"Finance, Financial Services, Environmental Services, Waste disposal",0-€100k,Pre-Seed / Seed
471d83a7-c791-41d1-b74b-85cec11130b4,Million Ventures,https://www.eu-startups.com/investor/million-ventures/,Accelerator,"Information Technology, AI, DeepTech, Internet Services",0-€100k,Pre-Seed / Seed
02a5081a-d5d3-49c2-bf1a-b21ba7dfd3cc,Mitgo Group,https://www.eu-startups.com/investor/mitgo-group/,Accelerator,"Native Advertising, MarTech, FinTech, EduTech, Native Advertising",0-€100k,Pre-Seed / Seed
b91d708d-b1f3-4045-b95b-388547aba44c,S-Kap Unternehmensbeteiligungs,https://www.eu-startups.com/investor/s-kap-unternehmensbeteiligungs/,VC Firm,"Deep-Tech, Med-Tech, SaaS, E-Commerce",€100k-€1.5M,Pre-Seed / Seed
6852c34a-952f-4b93-aea9-202c6bb87432,Moonrock Capital,https://www.eu-startups.com/investor/moonrock-capital/,Accelerator,"Cryptocurrency, Incubators, Venture Capital, Web3, Blockchain",0-€100k,Pre-Seed / Seed
0f8469ef-bf7e-4eb9-bcb8-827b438a7ac6,Red Cedar Venture,https://www.eu-startups.com/investor/red-cedar-venture/,VC Firm,"Agnostic, SaaS, B2B, Consumer",€100k-€1.5M,Pre-Seed / Seed
8c58630e-9a86-41de-bb2b-8dc9a4c6dc83,The Delta,https://www.eu-startups.com/investor/the-delta-2/,VC Firm,"Venture Capital, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed
858b9acc-6368-4511-9657-17b88c80e8ce,TechQuartier,https://www.eu-startups.com/investor/techquartier/,VC Firm,"Finance, Financial Services, FinTech, IT, Acceleration",0-€100k,Pre-Seed / Seed
e36d0eba-40b4-4e06-bd3d-646b480ede02,Lorey Ventures,https://www.eu-startups.com/investor/lorey-ventures/,VC Firm,"Data, SaaS, Logistics",€100k-€1.5M,Pre-Seed / Seed
cb332e5d-acf5-429e-a790-307cb21ab488,M4Capital,https://www.eu-startups.com/investor/m4capital/,VC Firm,"Agnostic, Logistics, Marketplace, Med-Tech",€100k-€1.5M,Pre-Seed / Seed
d22d3f6d-6dec-4adb-97ca-ec198960c69e,Mosel Ventures,https://www.eu-startups.com/investor/mosel-ventures/,VC Firm,"Green-Tech, Clean-Tech, Envi-Tech, SaaS",€100k-€1.5M,Pre-Seed / Seed
39682fbb-0709-454c-96ef-8c0d09c2cf65,MVP Factory,https://www.eu-startups.com/investor/mvp-factory/,Accelerator,"Mobile Apps, Software, Web Development, IT consulting",0-€100k,Pre-Seed / Seed
efd0efcc-d95e-4c79-9bb7-57559297851f,NowHatch Ventures,https://www.eu-startups.com/investor/nowhatch-ventures/,VC Firm,"marketplaces, consumers, SaaS, hardware",€100k-€1.5M,Pre-Seed / Seed
15e452e0-ee31-4c36-bd6d-e1f9168d3121,Quidam Holdings,https://www.eu-startups.com/investor/quidam-holdings/,VC Firm,"Med-Tech, Bio-Tech, Health-Tech",€100k-€1.5M,Pre-Seed / Seed
f3235c05-fbd9-439c-a393-30b257569d5b,TechFounders,https://www.eu-startups.com/investor/techfounders/,VC Firm,"Automotive, Big Data, Electronics, Energy Efficiency, Enterprise Software",0-€100k,Pre-Seed / Seed
0f017653-f7b1-4c07-beba-8caa41dfe9d6,Futury Capital,https://www.eu-startups.com/investor/futury-capital/,VC Firm,"Deep-tech, Green-Tech, Food-Tech, SaaS",€100k-€1.5M,Series A/B
686ec521-d6b9-458a-93ed-acd22d9d9925,GENIUS Venture Capital,https://www.eu-startups.com/investor/genius-venture-capital/,VC Firm,"Agnostic, Deep-Tech, Green-Tech, Med-Tech",€100k-€1.5M,Pre-Seed / Seed
65819ae4-86c4-408f-96e2-467474e2a332,German Media Pool,https://www.eu-startups.com/investor/german-media-pool/,VC Firm,"Consumer, Media, Fashion, Agnostic",€100k-€1.5M,Series C & Beyond
5937e2da-093e-4ce2-b9b3-db2396c5c36f,Global Founders Capital,https://www.eu-startups.com/investor/global-founders-capital/,VC Firm,"Agnostic, SaaS, Delivery, Green-Tech",€100k-€1.5M,Series A/B
1acee2cf-6f04-418a-8446-5c0173818942,HPI Seed Fund,https://www.eu-startups.com/investor/hpi-seed-fund/,VC Firm,"Green-Tech, Clean-Tech, Envi-Tech",€100k-€1.5M,Pre-Seed / Seed
2ff41c12-69fa-4729-bc94-0bf266357063,NCA,https://www.eu-startups.com/investor/nca/,Accelerator,"Finance, Financial Services, Accelerator, Venturecapital, Innovation",0-€100k,Pre-Seed / Seed
ffe3f6e9-4336-42bb-b7ad-95db3e4b126c,Taipan Investment,https://www.eu-startups.com/investor/taipan-investment/,VC Firm,"Real Estate, Investment, Finance, Consulting",0-€100k,Pre-Seed / Seed
6215e51a-bd05-4746-ab40-c64b1ca36dde,HUBBLR Ventures,https://www.eu-startups.com/investor/hubblr-ventures/,VC Firm,"Agnostic, SaaS, Consumer",€100k-€1.5M,Pre-Seed / Seed
da17943f-4a27-4566-ab45-e263da7b3c1b,HV Capital,https://www.eu-startups.com/investor/hv-capital/,VC Firm,"Marketplace, SaaS, Green-Tech",€100k-€1.5M,Series A/B
9d19c500-561c-423c-89f6-0fc20cc6bc39,HZG Group,https://www.eu-startups.com/investor/hzg-group-2/,VC Firm,"Deep-Tech, Manufacturing, 3D Printing",€100k-€1.5M,Series A/B
4f92d276-0205-4f7c-8654-9794e61dd8d0,JETPACK,https://www.eu-startups.com/investor/jetpack/,VC Firm,"Agnostic, Fem-Tech, Prop-Tech, SaaS",€100k-€1.5M,Pre-Seed / Seed
d3ae2cf9-f418-44da-a9b8-9c8c505feac6,JVH Ventures,https://www.eu-startups.com/investor/jvh-ventures/,VC Firm,"Agnositc, Ed-Tech, SaaS,",€100k-€1.5M,Pre-Seed / Seed
999e9f5b-0a20-41d4-a982-3e732ba0c9d2,Leanox Impact Capital,https://www.eu-startups.com/investor/leanox-impact-capital/,VC Firm,"Green-Tech, Clean-Tech, Envi-Tech",€100k-€1.5M,Pre-Seed / Seed
2dae2b33-f635-4aae-98fe-3e57b32279ef,Magnetic Capital,https://www.eu-startups.com/investor/magnetic-capital/,VC Firm,"Resilience, Deep-Tech, Green-Tech",€100k-€1.5M,Pre-Seed / Seed
c7c65e65-d798-4c83-b7a0-4c4e099b449d,MairDumont Ventures,https://www.eu-startups.com/investor/mairdumont-ventures/,VC Firm,"Travel-Tech, Travel, SaaS",€100k-€1.5M,Series A/B
db51940d-4283-4973-856b-fce6ea00239f,Maschmeyer Group,https://www.eu-startups.com/investor/maschmeyer-group/,VC Firm,"Insur-Tech, Fin-Tech, Health-Tech, Reg-Tech",€100k-€1.5M,Pre-Seed / Seed
4b83edc2-5cbf-4a49-b0af-6450bfb3577a,Matterwave Ventures,https://www.eu-startups.com/investor/matterwave-ventures/,VC Firm,"ClimateTech, DeepTech, IndustrialTech",€1.5M-€3M,"Pre-Seed / Seed, Series A/B"
48307af4-4445-4432-881e-65a753d83613,Motu Ventures,https://www.eu-startups.com/investor/motu-ventures/,VC Firm,"Deep-Tech, Space-Tech, SaaS",€100k-€1.5M,Pre-Seed / Seed
9efe8656-8860-4223-80c7-45d8c500e79f,Purple Orange Ventures,https://www.eu-startups.com/investor/purple-orange-ventures/,VC Firm,"Food & Beverage, Food-Tech, Agri-Tech, Bio-Tech",€100k-€1.5M,Series A/B
8a1a114f-e842-4eef-8b6e-f996e9b76c5c,Rheingau Founders,https://www.eu-startups.com/investor/rheingau-founders/,VC Firm,"SaaS, Logistics, Insur-Tech",€100k-€1.5M,Pre-Seed / Seed
17ae4233-d17e-422a-8979-41cd843e6557,SCE Freiraum Ventures,https://www.eu-startups.com/investor/sce-freiraum-ventures/,VC Firm,"Med-Tech, Health-Tech, SaaS",€100k-€1.5M,Pre-Seed / Seed
